file; total_energy;total_F;total_SFM; speech;
file DLIVING-10-dch03.wav ;3.766.472.871.145.000;3.311.689.791.666.660;-2.257.556.088.313.510; no; 
file DLIVING-10-dch04.wav ;3.726.034.314.896.240;32.786.829.166.666.600;-2.102.458.922.467.170; no; 
file DLIVING-10-dch05.wav ;3.893.512.251.445.280;32.786.829.166.666.600;-22.303.362.659.720.500; no; 
file DLIVING-10-dch06.wav ;3.717.539.513.652.010;32.786.829.166.666.600;-21.908.736.308.347.500; no; 
file DLIVING-10-dch07.wav ;3.747.006.075.049.450;32.786.829.166.666.600;-21.167.784.555.170.900; no; 
file DLIVING-10-dch08.wav ;3.728.159.564.787.620;3.891.810.625;-21.185.655.228.828.400; no; 
file DLIVING-10-dch09.wav ;3.878.080.811.456.630;32.786.829.166.666.600;-2.174.483.044.603.840; no; 
file DLIVING-10-dch10.wav ;3.584.975.536.892.930;32.786.829.166.666.600;-18.528.318.771.427.000; no; 
file DLIVING-11-ch11.wav ;3.463.205.071.007.390;3.271.749.604.166.660;-0.5010632431242804; no; 
file DLIVING-11-ch12.wav ;3.459.143.439.685.850;3.271.749.604.166.660;-0.5609515340162629; no; 
file DLIVING-11-ch13.wav ;35.776.104.950.910.900;3.262.747.541.666.660;-0.6846452683731857; no; 
file DLIVING-11-ch14.wav ;35.572.460.214.383.000;39.088.955.833.333.300;-0.5936478632134616; no; 
file DLIVING-11-ch15.wav ;3.520.417.934.335.550;3.271.749.604.166.660;-0.485570240815237; no; 
file DLIVING-11-ch16.wav ;34.461.753.292.352.000;3.294.754.875;-0.4747154861387757; no; 
file DLIVING-11-dch01.wav ;35.526.123.563.913.200;3.271.749.604.166.660;-0.5284014648761474; no; 
file DLIVING-11-dch02.wav ;36.386.712.799.198.000;33.107.585.416.666.600;-0.5656426283798176; no; 
file DLIVING-11-dch03.wav ;362.097.147.865.049;33.107.585.416.666.600;-0.72871720924504; no; 
file DLIVING-11-dch04.wav ;3.580.408.198.207.990;3.295.755.104.166.660;-0.6932087693019308; no; 
file DLIVING-11-dch05.wav ;37.297.511.527.555.900;3.262.747.541.666.660;-0.6702338064612375; no; 
file DLIVING-11-dch06.wav ;35.634.840.784.806.100;3.271.749.604.166.660;-0.6742986258483277; no; 
file DLIVING-11-dch07.wav ;357.094.148.386.937;7.386.692.395.833.330;-0.6550421651703827; no; 
file DLIVING-11-dch08.wav ;3.563.600.926.550.180;3.271.749.604.166.660;-0.7262422199006335; no; 
file DLIVING-11-dch09.wav ;3.718.318.504.303.240;3.262.747.541.666.660;-0.5769823857176911; no; 
file DLIVING-11-dch10.wav ;3.438.841.465.645.930;3.271.749.604.166.660;-0.4584841215042209; no; 
file DLIVING-12-ch11.wav ;3.601.304.188.571.800;32.938.232.500.000.000;-0.2949762051872798; no; 
file DLIVING-12-ch12.wav ;36.043.579.267.161.600;30.497.622.500.000.000;-0.2770016843315975; no; 
file DLIVING-12-ch13.wav ;37.056.041.314.630.300;32.938.232.500.000.000;-0.46500062773891826; no; 
file DLIVING-12-ch14.wav ;3.684.926.415.263.600;3.945.986.250.000.000;-0.38211333342025167; no; 
file DLIVING-12-ch15.wav ;36.520.945.927.628.400;32.938.232.500.000.000;-0.24539359322465198; no; 
file DLIVING-12-ch16.wav ;3.592.269.404.427.250;3.945.986.250.000.000;-0.19643764908901734; no; 
file DLIVING-12-dch01.wav ;3.680.503.057.869.940;32.938.232.500.000.000;-0.3782850621096026; no; 
file DLIVING-12-dch02.wav ;3.754.703.411.546.350;32.938.232.500.000.000;-0.3149817813678516; no; 
file DLIVING-12-dch03.wav ;3.751.644.437.151.200;32.938.232.500.000.000;-0.42194951405718045; no; 
file DLIVING-12-dch04.wav ;37.077.290.145.053.800;32.938.232.500.000.000;-0.3405920194582376; no; 
file DLIVING-12-dch05.wav ;3.863.758.754.621.250;32.938.232.500.000.000;-0.4374347897884187; no; 
file DLIVING-12-dch06.wav ;3.691.870.944.693.780;32.938.232.500.000.000;-0.4087947174310246; no; 
file DLIVING-12-dch07.wav ;3.706.732.145.836.060;32.938.232.500.000.000;-0.34618226365141297; no; 
file DLIVING-12-dch08.wav ;3.698.251.574.154.070;32.938.232.500.000.000;-0.34714199671999696; no; 
file DLIVING-12-dch09.wav ;3.852.018.708.609.030;32.938.232.500.000.000;-0.35650062500881535; no; 
file DLIVING-12-dch10.wav ;35.615.402.332.557.000;32.938.232.500.000.000;-0.2698081726546986; no; 
file DLIVING-13-ch11.wav ;36.828.953.563.310.900;3.307.895.645.833.330;-0.3522305675746817; no; 
file DLIVING-13-ch12.wav ;3.699.982.244.457.560;33.098.961.875;-0.38935125174924257; no; 
file DLIVING-13-ch13.wav ;3.773.976.657.180.200;3.271.885.895.833.330;-0.4048561342147673; no; 
file DLIVING-13-ch14.wav ;3.776.835.716.756.880;33.098.961.875;-0.3760169347464004; no; 
file DLIVING-13-ch15.wav ;37.451.982.340.608.400;33.008.937.499.999.900;-0.30058003673478356; no; 
file DLIVING-13-ch16.wav ;3.688.864.465.091.280;33.098.961.875;-0.2976954498697908; no; 
file DLIVING-13-dch01.wav ;3.745.284.940.315.930;33.098.961.875;-0.33705272159928834; no; 
file DLIVING-13-dch02.wav ;3.827.374.512.134.440;3.307.895.645.833.330;-0.3537680805772204; no; 
file DLIVING-13-dch03.wav ;3.837.426.192.251.750;3.306.895.375;-0.5146094868009625; no; 
file DLIVING-13-dch04.wav ;3.789.015.015.295.190;33.098.961.875;-0.4588561303452612; no; 
file DLIVING-13-dch05.wav ;3.937.130.687.839.580;3.271.885.895.833.330;-0.40624429132631007; no; 
file DLIVING-13-dch06.wav ;3.773.699.150.622.850;3.307.895.645.833.330;-0.4560292849483771; no; 
file DLIVING-13-dch07.wav ;37.943.252.139.709.900;33.098.961.875;-0.4605796450681009; no; 
file DLIVING-13-dch08.wav ;37.895.831.268.640.700;33.098.961.875;-0.47532264471007435; no; 
file DLIVING-13-dch09.wav ;3.919.379.861.382.190;33.098.961.875;-0.3008661406495806; no; 
file DLIVING-13-dch10.wav ;3.645.499.658.753.750;3.271.885.895.833.330;-0.2781900182959238; no; 
file DLIVING-14-ch11.wav ;3.538.099.080.990.000;3.277.955.791.666.660;-18.151.788.574.674.000; no; 
file DLIVING-14-ch12.wav ;3.556.546.795.899.680;32.899.592.916.666.600;-18.793.392.175.488.100; no; 
file DLIVING-14-ch13.wav ;3.661.081.567.257.440;32.899.592.916.666.600;-20.839.674.110.352.100; no; 
file DLIVING-14-ch14.wav ;3.654.938.912.441.330;3.277.955.791.666.660;-20.459.338.904.854.500; no; 
file DLIVING-14-ch15.wav ;3.598.619.066.663.430;3.309.965.125;-19.092.391.085.365.100; no; 
file DLIVING-14-ch16.wav ;3.543.371.715.798.550;31.319.132.083.333.300;-18.335.810.663.792.200; no; 
file DLIVING-14-dch01.wav ;3.631.635.451.325.990;3.277.955.791.666.660;-1.836.649.488.803.240; no; 
file DLIVING-14-dch02.wav ;37.083.712.355.049.600;32.899.592.916.666.600;-19.414.760.483.696.300; no; 
file DLIVING-14-dch03.wav ;3.695.605.591.556.240;32.899.592.916.666.600;-20.464.322.240.724.500; no; 
file DLIVING-14-dch04.wav ;3.670.624.639.921.630;3.309.965.125;-18.843.138.017.026.500; no; 
file DLIVING-14-dch05.wav ;38.145.562.051.991.800;32.899.592.916.666.600;-21.622.994.208.222.600; no; 
file DLIVING-14-dch06.wav ;36.377.055.897.461.800;3.309.965.125;-20.134.155.426.106.800; no; 
file DLIVING-14-dch07.wav ;366.714.737.272.571;32.899.592.916.666.600;-19.382.164.665.881.400; no; 
file DLIVING-14-dch08.wav ;3.655.629.286.569.540;31.319.132.083.333.300;-19.571.825.042.766.900; no; 
file DLIVING-14-dch09.wav ;37.978.956.773.534.200;32.899.592.916.666.600;-21.014.950.849.110.800; no; 
file DLIVING-14-dch10.wav ;352.686.137.132.899;32.899.592.916.666.600;-173.478.845.557.108; no; 
file DLIVING-15-ch11.wav ;3.612.881.348.531.250;3.287.026.875;-16.895.688.796.594.500; no; 
file DLIVING-15-ch12.wav ;3.614.000.808.655.950;30.429.506.250.000.000;-17.103.478.298.369.400; no; 
file DLIVING-15-ch13.wav ;3.729.655.529.253.420;30.429.506.250.000.000;-19.752.698.561.848.000; no; 
file DLIVING-15-ch14.wav ;37.171.252.309.115.900;3.287.026.875;-18.699.669.017.791.100; no; 
file DLIVING-15-ch15.wav ;3.663.775.250.126.810;30.429.506.250.000.000;-17.181.470.040.972.200; no; 
file DLIVING-15-ch16.wav ;3.608.668.235.972.030;30.429.506.250.000.000;-16.479.399.459.497.700; no; 
file DLIVING-15-dch01.wav ;3.685.020.896.842.680;3.271.021.875;-17.704.975.044.256.500; no; 
file DLIVING-15-dch02.wav ;3.766.263.791.798.200;3.287.026.875;-1.805.144.260.059.360; no; 
file DLIVING-15-dch03.wav ;3.764.945.805.976.830;3.287.026.875;-1.909.486.493.185.000; no; 
file DLIVING-15-dch04.wav ;3.733.509.046.309.290;3.287.026.875;-17.341.077.249.006.000; no; 
file DLIVING-15-dch05.wav ;3.885.627.110.058.060;3.287.026.875;-19.916.182.563.241.100; no; 
file DLIVING-15-dch06.wav ;3.712.034.822.490.540;3.287.026.875;-18.765.832.476.774.200; no; 
file DLIVING-15-dch07.wav ;3.724.068.818.544.810;3.287.026.875;-17.756.763.793.640.000; no; 
file DLIVING-15-dch08.wav ;37.062.072.316.467.300;3.287.026.875;-17.890.686.158.904.600; no; 
file DLIVING-15-dch09.wav ;388.050.081.249.592;3.287.026.875;-18.737.943.885.322.900; no; 
file DLIVING-15-dch10.wav ;3.582.025.889.598.090;3.287.026.875;-16.203.004.591.324.500; no; 
file DLIVING-16-ch11.wav ;3.592.622.564.289.970;32.820.936.666.666.600;-0.9758288601211712; no; 
file DLIVING-16-ch12.wav ;3.592.954.688.034.880;3.309.102.666.666.660;-0.9871176627140581; no; 
file DLIVING-16-ch13.wav ;3.703.887.115.923.180;32.820.936.666.666.600;-11.170.344.759.706.100; no; 
file DLIVING-16-ch14.wav ;3.709.550.703.413.960;3.286.095;-11.154.490.956.353.700; no; 
file DLIVING-16-ch15.wav ;3.640.379.882.638.010;3.286.095;-0.9775757719641802; no; 
file DLIVING-16-ch16.wav ;3.597.284.358.423.830;3.286.095;-0.9173952388916768; no; 
file DLIVING-16-dch01.wav ;3.680.083.375.724.360;32.820.936.666.666.600;-0.9984813432053103; no; 
file DLIVING-16-dch02.wav ;3.765.261.610.120.890;32.820.936.666.666.600;-10.147.253.217.404.000; no; 
file DLIVING-16-dch03.wav ;3.758.274.809.462.470;3.309.102.666.666.660;-11.163.829.322.466.400; no; 
file DLIVING-16-dch04.wav ;3.712.906.803.400.390;32.820.936.666.666.600;-0.961038169697529; no; 
file DLIVING-16-dch05.wav ;386.892.335.439.256;32.820.936.666.666.600;-11.700.880.971.583.900; no; 
file DLIVING-16-dch06.wav ;3.697.780.368.593.150;32.820.936.666.666.600;-11.106.820.131.692.300; no; 
file DLIVING-16-dch07.wav ;3.723.770.242.179.890;3.283.094;-10.621.818.574.235.800; no; 
file DLIVING-16-dch08.wav ;3.711.612.184.713.200;3.286.095;-10.599.098.190.662.000; no; 
file DLIVING-16-dch09.wav ;3.854.299.926.363.090;32.820.936.666.666.600;-0.9783448593900698; no; 
file DLIVING-16-dch10.wav ;3.567.112.358.148.380;32.820.936.666.666.600;-0.9489188097293336; no; 
file DLIVING-17-ch11.wav ;3.478.987.444.306.670;3.699.309.708.333.330;-0.28504246522118604; no; 
file DLIVING-17-ch12.wav ;3.466.442.174.905.590;3.700.310.062.500.000;-0.29962941442250757; no; 
file DLIVING-17-ch13.wav ;3.590.707.294.379.220;3.699.309.708.333.330;-0.7210546988051039; no; 
file DLIVING-17-ch14.wav ;3.583.237.039.851.220;3.699.309.708.333.330;-0.4929042887484963; no; 
file DLIVING-17-ch15.wav ;3.516.627.662.531.290;3.700.310.062.500.000;-0.28190252591135356; no; 
file DLIVING-17-ch16.wav ;3.464.849.364.456.210;3.677.301.916.666.660;-0.25985727554765925; no; 
file DLIVING-17-dch01.wav ;3.531.365.077.484.030;3.699.309.708.333.330;-0.37771257623662335; no; 
file DLIVING-17-dch02.wav ;3.622.597.494.101.100;3.699.309.708.333.330;-0.3186398453228086; no; 
file DLIVING-17-dch03.wav ;3.601.573.205.773.200;3.699.309.708.333.330;-0.4053333661426327; no; 
file DLIVING-17-dch04.wav ;3.585.660.318.796.200;3.699.309.708.333.330;-0.44913442352427135; no; 
file DLIVING-17-dch05.wav ;3.712.303.102.759.750;3.699.309.708.333.330;-0.557098335808476; no; 
file DLIVING-17-dch06.wav ;3.566.617.181.648.390;3.699.309.708.333.330;-0.39112386024697865; no; 
file DLIVING-17-dch07.wav ;35.745.901.491.790.700;3.699.309.708.333.330;-0.36074394078677063; no; 
file DLIVING-17-dch08.wav ;3.573.903.312.822.870;3.699.309.708.333.330;-0.4338746645863092; no; 
file DLIVING-17-dch09.wav ;3.727.385.765.134.490;3.699.309.708.333.330;-0.604528662196673; no; 
file DLIVING-17-dch10.wav ;34.519.897.114.067.900;3.699.309.708.333.330;-0.3639039957958717; no; 
file DLIVING-18-ch11.wav ;36.762.207.850.413.300;31.091.655.000.000.000;-2.940.073.349.122.440; no; 
file DLIVING-18-ch12.wav ;37.072.340.304.562.900;3.108.165.125;-3.104.428.857.420.310; no; 
file DLIVING-18-ch13.wav ;3.760.302.625.446.160;3.294.234.875;-3.161.732.354.823.980; no; 
file DLIVING-18-ch14.wav ;3.783.517.564.449.380;3.294.234.875;-3.175.849.354.130.450; no; 
file DLIVING-18-ch15.wav ;3.756.175.742.470.710;3.294.234.875;-3.123.371.418.641.760; no; 
file DLIVING-18-ch16.wav ;3.702.398.750.175.730;348.730.725;-31.153.953.428.362.300; no; 
file DLIVING-18-dch01.wav ;3.730.002.213.583.080;3.294.234.875;-294.054.206.180.244; no; 
file DLIVING-18-dch02.wav ;3.824.286.325.813.760;3.108.165.125;-31.430.780.044.527.100; no; 
file DLIVING-18-dch03.wav ;3.845.665.410.737.090;3.108.165.125;-33.234.274.165.506.800; no; 
file DLIVING-18-dch04.wav ;3.804.425.466.168.860;3.108.165.125;-3.173.510.693.134.620; no; 
file DLIVING-18-dch05.wav ;39.394.850.536.667.400;3.294.234.875;-3.338.370.168.296.290; no; 
file DLIVING-18-dch06.wav ;37.855.369.861.821.500;3.294.234.875;-31.972.569.324.105.300; no; 
file DLIVING-18-dch07.wav ;3.794.880.503.155.250;3.108.165.125;-3.237.407.782.762.950; no; 
file DLIVING-18-dch08.wav ;3.802.500.237.895.080;3.108.165.125;-32.080.515.320.301.300; no; 
file DLIVING-18-dch09.wav ;3.908.810.825.191.120;31.091.655.000.000.000;-32.583.370.769.122.400; no; 
file DLIVING-18-dch10.wav ;3.632.033.190.710.230;31.091.655.000.000.000;-27.948.399.825.768.500; no; 
file DLIVING-19-ch11.wav ;36.722.002.804.872.100;31.092.302.499.999.900;-12.268.361.401.366.300; no; 
file DLIVING-19-ch12.wav ;3.698.932.737.857.630;31.092.302.499.999.900;-12.899.114.130.482.700; no; 
file DLIVING-19-ch13.wav ;3.787.101.252.396.810;31.092.302.499.999.900;-13.580.586.141.852.300; no; 
file DLIVING-19-ch14.wav ;3.779.659.262.511.060;31.082.298.541.666.600;-13.246.235.264.099.900; no; 
file DLIVING-19-ch15.wav ;3.733.309.473.564.710;31.092.302.499.999.900;-1.163.779.198.549.150; no; 
file DLIVING-19-ch16.wav ;3.682.541.895.562.480;31.092.302.499.999.900;-11.885.874.999.990.600; no; 
file DLIVING-19-dch01.wav ;37.447.747.677.528.200;31.092.302.499.999.900;-13.267.367.414.315.400; no; 
file DLIVING-19-dch02.wav ;38.363.495.881.337.300;31.082.298.541.666.600;-13.596.554.603.431.300; no; 
file DLIVING-19-dch03.wav ;38.349.129.025.891.000;31.082.298.541.666.600;-15.299.436.714.896.600; no; 
file DLIVING-19-dch04.wav ;3.800.877.527.899.580;31.082.298.541.666.600;-14.731.763.692.112.200; no; 
file DLIVING-19-dch05.wav ;3.942.303.376.133.720;31.092.302.499.999.900;-1.415.372.471.240.740; no; 
file DLIVING-19-dch06.wav ;3.781.908.651.896.830;31.092.302.499.999.900;-14.293.825.606.250.400; no; 
file DLIVING-19-dch07.wav ;3.795.859.797.346.270;31.082.298.541.666.600;-14.323.688.572.012.600; no; 
file DLIVING-19-dch08.wav ;3.795.464.727.682.090;31.092.302.499.999.900;-14.132.806.353.777.800; no; 
file DLIVING-19-dch09.wav ;39.198.806.994.786.900;31.092.302.499.999.900;-12.316.163.243.610.200; no; 
file DLIVING-19-dch10.wav ;36.348.688.419.223.800;31.092.302.499.999.900;-11.673.254.556.898.800; no; 
file DLIVING-2-ch11.wav ;3.379.483.982.767.550;36.861.535.833.333.300;-11.124.905.206.674.700; no; 
file DLIVING-2-ch12.wav ;3.374.041.529.628.300;38.971.623.750.000.000;-11.440.400.278.879.500; no; 
file DLIVING-2-ch13.wav ;3.482.310.952.547.230;5.903.245.958.333.330;-14.917.527.159.267.400; no; 
file DLIVING-2-ch14.wav ;34.811.420.250.165.900;36.861.535.833.333.300;-13.757.497.395.541.600; no; 
file DLIVING-2-ch15.wav ;3.410.248.926.023.340;38.691.612.083.333.300;-12.056.396.523.758.700; no; 
file DLIVING-2-ch16.wav ;3.366.088.725.807.910;38.691.612.083.333.300;-1.115.555.551.583.570; no; 
file DLIVING-2-dch01.wav ;3.499.611.592.884.670;37.031.542.916.666.600;-11.882.935.488.557.700; no; 
file DLIVING-2-dch02.wav ;3.554.107.294.331.170;36.861.535.833.333.300;-12.500.212.761.355.900; no; 
file DLIVING-2-dch03.wav ;3.527.477.217.370.270;36.861.535.833.333.300;-13.168.366.562.276.200; no; 
file DLIVING-2-dch04.wav ;3.505.073.407.989.680;36.861.535.833.333.300;-11.767.161.523.497.400; no; 
file DLIVING-2-dch05.wav ;3.633.817.320.761.710;36.861.535.833.333.300;-15.336.447.976.407.100; no; 
file DLIVING-2-dch06.wav ;3.487.041.743.271.810;38.971.623.750.000.000;-1.305.906.140.718.520; no; 
file DLIVING-2-dch07.wav ;34.661.968.126.903.500;38.971.623.750.000.000;-1.213.911.017.654.840; no; 
file DLIVING-2-dch08.wav ;34.589.806.710.160.800;36.861.535.833.333.300;-12.551.257.800.542.300; no; 
file DLIVING-2-dch09.wav ;3.634.263.503.020.930;5.903.245.958.333.330;-15.593.538.134.758.000; no; 
file DLIVING-2-dch10.wav ;33.518.242.617.182.800;38.691.612.083.333.300;-1.094.414.818.973.160; no; 
file DLIVING-20-ch11.wav ;3.457.179.381.741.430;3.288.369.583.333.330;-0.24954666594204258; no; 
file DLIVING-20-ch12.wav ;3.476.378.458.393.780;3.288.369.583.333.330;-0.25113148607353114; no; 
file DLIVING-20-ch13.wav ;3.595.492.511.576.470;3.288.369.583.333.330;-0.4714386065340662; no; 
file DLIVING-20-ch14.wav ;3.587.571.595.775.490;3.288.369.583.333.330;-0.38451280104962143; no; 
file DLIVING-20-ch15.wav ;3.538.657.682.474.210;34.854.516.666.666.600;-0.2536253285202948; no; 
file DLIVING-20-ch16.wav ;34.915.735.330.704.400;3.288.369.583.333.330;-0.23519252043867178; no; 
file DLIVING-20-dch01.wav ;35.296.208.616.688.600;34.864.520.833.333.300;-0.1618569313581864; no; 
file DLIVING-20-dch02.wav ;3.617.690.644.994.350;3.288.369.583.333.330;-0.1666704824839553; no; 
file DLIVING-20-dch03.wav ;3.601.569.075.694.360;3.288.369.583.333.330;-0.2948807256389977; no; 
file DLIVING-20-dch04.wav ;3.575.796.630.009.880;3.288.369.583.333.330;-0.2703276495701384; no; 
file DLIVING-20-dch05.wav ;3.716.449.499.384.440;3.288.369.583.333.330;-0.3150872312084061; no; 
file DLIVING-20-dch06.wav ;3.556.280.884.659.550;3.288.369.583.333.330;-0.3116707349894853; no; 
file DLIVING-20-dch07.wav ;35.735.701.445.916.400;3.288.369.583.333.330;-0.26752849579893123; no; 
file DLIVING-20-dch08.wav ;3.575.689.176.502.690;3.288.369.583.333.330;-0.27701129171573846; no; 
file DLIVING-20-dch09.wav ;3.738.196.702.578.520;3.288.369.583.333.330;-0.34441230660785893; no; 
file DLIVING-20-dch10.wav ;34.424.027.918.391.100;3.288.369.583.333.330;-0.24960364659032502; no; 
file DLIVING-21-ch11.wav ;3.386.215.048.059.680;32.944.406.875.000.000;-215.417.007.349.805; no; 
file DLIVING-21-ch12.wav ;3.387.480.779.188.960;32.944.406.875.000.000;-2.149.144.539.798.060; no; 
file DLIVING-21-ch13.wav ;351.428.873.521.161;32.924.398.125.000.000;-25.670.522.184.749.500; no; 
file DLIVING-21-ch14.wav ;3.503.861.790.754.960;32.924.398.125.000.000;-2.500.767.422.039.230; no; 
file DLIVING-21-ch15.wav ;3.436.498.225.173.550;32.944.406.875.000.000;-22.905.653.582.574.300; no; 
file DLIVING-21-ch16.wav ;338.447.970.096.273;32.944.406.875.000.000;-21.459.933.830.116.600; no; 
file DLIVING-21-dch01.wav ;3.464.476.636.977.210;32.924.398.125.000.000;-22.670.676.346.808.600; no; 
file DLIVING-21-dch02.wav ;3.536.834.162.868.740;32.944.406.875.000.000;-24.465.340.932.128.300; no; 
file DLIVING-21-dch03.wav ;3.538.212.484.402.430;32.944.406.875.000.000;-2.492.792.223.084.170; no; 
file DLIVING-21-dch04.wav ;3.500.232.289.242.320;32.944.406.875.000.000;-2.228.167.594.774.370; no; 
file DLIVING-21-dch05.wav ;363.256.238.602.723;32.924.398.125.000.000;-2.818.405.393.406.410; no; 
file DLIVING-21-dch06.wav ;3.489.470.471.269.130;32.944.406.875.000.000;-2.392.469.249.807.060; no; 
file DLIVING-21-dch07.wav ;3.511.551.278.392.500;32.944.406.875.000.000;-22.948.065.763.872.700; no; 
file DLIVING-21-dch08.wav ;3.471.091.218.089.520;32.944.406.875.000.000;-22.491.976.404.652.100; no; 
file DLIVING-21-dch09.wav ;36.411.555.196.946.200;32.924.398.125.000.000;-2.790.497.642.484.900; no; 
file DLIVING-21-dch10.wav ;3.359.510.057.350.790;32.924.398.125.000.000;-2.155.223.026.828.970; no; 
file DLIVING-22-ch11.wav ;3.531.510.476.946.650;329.550.975;-27.099.233.756.631.600; no; 
file DLIVING-22-ch12.wav ;3.545.101.214.954.870;329.550.975;-2.685.411.960.411.620; no; 
file DLIVING-22-ch13.wav ;36.559.576.492.269.100;329.550.975;-31.657.580.652.303.000; no; 
file DLIVING-22-ch14.wav ;36.544.770.493.288.000;329.550.975;-309.419.207.099.028; no; 
file DLIVING-22-ch15.wav ;3.595.077.192.940.370;329.550.975;-2.859.210.487.519.710; no; 
file DLIVING-22-ch16.wav ;35.386.482.646.364.400;329.550.975;-26.730.846.040.173.600; no; 
file DLIVING-22-dch01.wav ;3.604.437.223.662.240;329.550.975;-2.822.529.950.106.050; no; 
file DLIVING-22-dch02.wav ;3.679.327.005.521.630;329.550.975;-30.038.805.599.299.600; no; 
file DLIVING-22-dch03.wav ;3.678.646.731.589.680;329.550.975;-3.043.568.069.872.440; no; 
file DLIVING-22-dch04.wav ;3.653.956.636.689.120;329.550.975;-27.444.291.889.347.900; no; 
file DLIVING-22-dch05.wav ;3.779.212.471.227.840;329.550.975;-33.838.869.540.505.400; no; 
file DLIVING-22-dch06.wav ;36.136.020.242.327.000;329.550.975;-29.567.968.469.952.400; no; 
file DLIVING-22-dch07.wav ;3.629.474.169.497.270;329.550.975;-28.349.033.275.688.700; no; 
file DLIVING-22-dch08.wav ;36.395.915.665.970.000;329.550.975;-2.772.318.690.740.340; no; 
file DLIVING-22-dch09.wav ;3.776.998.145.679.190;329.550.975;-33.727.904.387.000.200; no; 
file DLIVING-22-dch10.wav ;35.169.222.979.188.500;329.550.975;-27.341.749.145.475.400; no; 
file DLIVING-23-ch11.wav ;3.423.221.671.253.220;32.945.778.958.333.300;-2.379.516.739.680.980; no; 
file DLIVING-23-ch12.wav ;3.423.788.081.621.850;32.945.778.958.333.300;-23.297.450.687.170.900; no; 
file DLIVING-23-ch13.wav ;3.572.133.284.756.010;32.945.778.958.333.300;-29.804.883.766.021.400; no; 
file DLIVING-23-ch14.wav ;3.538.335.383.703.740;32.945.778.958.333.300;-28.193.170.078.106.800; no; 
file DLIVING-23-ch15.wav ;34.838.472.968.787.400;3.288.575.020.833.330;-2.552.975.989.501.700; no; 
file DLIVING-23-ch16.wav ;3.423.138.377.242.450;32.925.769.375;-2.339.714.177.967.780; no; 
file DLIVING-23-dch01.wav ;3.511.824.977.408.970;32.925.769.375;-2.396.217.662.698.630; no; 
file DLIVING-23-dch02.wav ;3.585.534.714.527.900;32.945.778.958.333.300;-25.147.909.119.239.300; no; 
file DLIVING-23-dch03.wav ;35.704.770.455.168.800;32.945.778.958.333.300;-25.826.590.628.008.000; no; 
file DLIVING-23-dch04.wav ;3.541.247.791.153.620;32.945.778.958.333.300;-2.333.959.988.973.740; no; 
file DLIVING-23-dch05.wav ;3.688.789.592.006.000;32.945.778.958.333.300;-3.038.828.886.216.170; no; 
file DLIVING-23-dch06.wav ;3.519.127.899.309.520;32.925.769.375;-25.487.450.983.549.200; no; 
file DLIVING-23-dch07.wav ;3.523.673.140.866.580;32.945.778.958.333.300;-24.054.987.883.184.800; no; 
file DLIVING-23-dch08.wav ;3.510.842.660.786.550;32.945.778.958.333.300;-2.381.371.048.306.160; no; 
file DLIVING-23-dch09.wav ;37.059.186.972.269.300;32.945.778.958.333.300;-31.629.136.259.566.700; no; 
file DLIVING-23-dch10.wav ;3.399.394.959.951.920;32.925.769.375;-24.482.155.509.861.900; no; 
file DLIVING-24-ch11.wav ;3.393.956.782.172.230;3.291.645;-15.714.449.148.781.300; no; 
file DLIVING-24-ch12.wav ;3.365.812.970.559.240;32.926.454.999.999.900;-15.969.595.491.848.600; no; 
file DLIVING-24-ch13.wav ;3.493.493.583.605.840;3.291.645;-200.847.619.545.813; no; 
file DLIVING-24-ch14.wav ;3.485.365.296.940.400;3.291.645;-18.737.058.849.279.800; no; 
file DLIVING-24-ch15.wav ;3.413.595.101.842.050;32.926.454.999.999.900;-16.683.145.416.975.100; no; 
file DLIVING-24-ch16.wav ;3.378.997.839.712.220;32.926.454.999.999.900;-15.490.170.138.147.600; no; 
file DLIVING-24-dch01.wav ;3.455.157.156.700.990;3.291.645;-16.709.216.134.926.000; no; 
file DLIVING-24-dch02.wav ;35.104.682.545.009.000;3.291.645;-17.197.428.642.955.200; no; 
file DLIVING-24-dch03.wav ;3.502.705.319.075.210;3.291.645;-1.831.212.155.156.200; no; 
file DLIVING-24-dch04.wav ;3.474.814.193.437.720;32.926.454.999.999.900;-16.423.545.098.082.600; no; 
file DLIVING-24-dch05.wav ;36.203.403.047.106.400;3.291.645;-19.956.248.488.963.200; no; 
file DLIVING-24-dch06.wav ;3.473.291.575.540.420;32.926.454.999.999.900;-17.861.596.547.960.100; no; 
file DLIVING-24-dch07.wav ;3.468.329.531.072.110;3.291.645;-17.053.017.150.417.600; no; 
file DLIVING-24-dch08.wav ;34.590.937.865.797.800;32.926.454.999.999.900;-16.462.633.262.270.400; no; 
file DLIVING-24-dch09.wav ;364.370.981.126.857;32.926.454.999.999.900;-20.052.306.926.400.700; no; 
file DLIVING-24-dch10.wav ;3.324.010.156.170.140;3.291.645;-16.247.719.697.919.200; no; 
file DLIVING-25-ch11.wav ;3.411.858.722.943.560;5.002.604.166.666.660;0.2875905642059359; no; 
file DLIVING-25-ch12.wav ;3.392.414.148.764.930;5.002.604.166.666.660;0.3146519557369816; no; 
file DLIVING-25-ch13.wav ;3.532.437.107.983.650;32.817.083.333.333.300;0.20156643702761853; no; 
file DLIVING-25-ch14.wav ;352.258.540.561.376;5.002.604.166.666.660;0.22981747067593503; no; 
