file;total_energy;total_F;total_SFM;speech
121_dch09.wav;37.680.284.856.910.600;590;-2.015.847.711.525.840;'0'
121_dch10.wav;34.626.114.213.970.700;590;-1.468.220.084.542.110;'0'
121_hch01.wav;3.548.550.512.813.620;344;-0.06285294454980407;'0'
121_hch02.wav;3.735.634.137.435.440;344;-0.09475173923030603;'0'
121_hch03.wav;36.449.809.924.741.300;344;-0.23956162598559708;'0'
121_hch04.wav;3.610.534.711.919.700;312;-0.11693228920385024;'0'
121_hch05.wav;373.935.856.224.681;310;-0.16857570645255118;'0'
121_hch06.wav;3.639.486.041.368.390;344;-0.1946215242445831;'0'
121_hch07.wav;3.668.543.724.361.950;344;-0.1043274438245629;'0'
121_hch08.wav;37.230.254.934.206.000;310;-0.1740285437491956;'0'
121_hch09.wav;3.658.017.416.122.590;306;-0.06273514674280795;'0'
121_hch10.wav;3.460.956.918.554.050;344;0.007569076155458232;'0'
121_och01.wav;45.039.241.189.468.800;344;-0.21940973873234063;'0'
121_och02.wav;4.592.619.620.717.180;344;-0.29228939364873746;'0'
121_och03.wav;45.842.387.766.564.500;500;-0.3023235131892745;'0'
121_och04.wav;45.438.484.684.383.500;324;-0.22035851374746493;'0'
121_och05.wav;4.652.853.038.613.670;322;-0.3028717163207743;'0'
121_och06.wav;4.589.235.555.129.400;354;-0.2512055478066328;'0'
121_och07.wav;4.576.392.754.555.130;500;-0.22029125048505033;'0'
121_och08.wav;45.989.031.185.296.400;326;-0.24199708551204463;'0'
121_och09.wav;46.836.354.107.929.500;326;-0.313461684043639;'0'
121_och10.wav;448.068.841.246.894;500;-0.1535973126230002;'0'
121_pch01.wav;33.065.575.784.583.300;770;-0.6245366300370447;'0'
121_pch02.wav;34.789.741.297.053.300;374;-0.6576526734700762;'0'
121_pch03.wav;353.968.055.160.346;758;-0.6982417123781021;'0'
121_pch04.wav;3.431.660.711.528.350;374;-0.5351842263531942;'0'
121_pch05.wav;34.963.956.012.678.700;370;-0.8265131270956825;'0'
121_pch06.wav;3.575.546.767.422.870;370;-0.8074289037122883;'0'
121_pch07.wav;3.383.343.144.719.280;374;-0.6560492373072427;'0'
121_pch08.wav;35.995.282.961.893.600;374;-0.7250911499345576;'0'
121_pch09.wav;3.506.552.044.195.770;374;-0.7187158409619153;'0'
121_pch10.wav;31.854.218.572.208.000;1896;-0.6256160738800727;'0'
122_ch01.wav;4.927.547.965.808.180;1136;-14.376.251.474.010.400;'0'
122_ch02.wav;5.012.121.427.743.220;1138;-13.889.568.687.222.700;'0'
122_ch03.wav;5.031.454.846.242.070;302;-15.369.660.182.742.600;'0'
122_ch04.wav;4.946.208.616.051.030;302;-13.213.557.665.848.800;'0'
122_ch05.wav;5.119.737.938.536.710;302;-14.712.266.962.938.800;'0'
122_ch06.wav;4.953.212.133.025.450;302;-14.687.890.393.218.900;'0'
122_ch07.wav;49.702.241.584.725.500;302;-12.264.201.066.648.400;'0'
122_ch08.wav;4.984.583.011.011.230;302;-1.267.111.867.605.970;'0'
122_ch09.wav;5.125.666.173.384.340;302;-12.176.479.296.386.000;'0'
122_ch10.wav;4.841.993.040.243.090;302;-12.331.481.592.262.700;'0'
122_dch01.wav;3.615.446.158.764.820;526;-2.176.517.636.270.430;'0'
122_dch02.wav;3.645.739.074.909.170;526;-2.285.241.964.087.930;'0'
122_dch03.wav;3.629.044.795.355.710;526;-215.949.205.994.348;'0'
122_dch04.wav;36.339.433.177.316.100;526;-1.756.150.314.175.100;'0'
122_dch05.wav;37.444.536.688.631.500;526;-2.602.068.300.267.480;'0'
122_dch06.wav;363.510.253.208.796;526;-21.545.823.946.274.900;'0'
122_dch07.wav;3.603.489.703.872.610;526;-19.163.065.700.629.000;'0'
122_dch08.wav;3.579.845.231.109.770;332;-1.827.517.441.905.650;'0'
122_dch09.wav;37.202.847.226.566.400;526;-2.491.243.601.789.220;'0'
122_dch10.wav;34.390.463.036.672.500;526;-19.228.742.569.316.700;'0'
122_hch01.wav;33.082.342.681.103.100;492;-0.29451754037784345;'0'
122_hch02.wav;3.466.661.239.195.440;458;-0.32227112739013125;'0'
122_hch03.wav;3.481.602.824.084.620;364;-0.36099612194468284;'0'
122_hch04.wav;3.302.318.990.464.080;364;-0.25621441188473565;'0'
122_hch05.wav;35.085.752.943.444.900;492;-0.40386142913060225;'0'
122_hch06.wav;3.433.266.953.509.140;364;-0.4182835457305595;'0'
122_hch07.wav;3.512.319.289.371.290;364;-0.2983828623761507;'0'
122_hch08.wav;34.704.140.297.201.400;334;-0.40626255126317523;'0'
122_hch09.wav;3.542.970.447.221.630;490;-0.37940060449804164;'0'
122_hch10.wav;3.257.769.791.423.630;364;-0.2516623120365508;'0'
122_och01.wav;43.362.970.997.240.800;500;-0.2799834901045935;'0'
122_och02.wav;4.459.048.330.221.610;324;-0.34390236735944546;'0'
122_och03.wav;4.381.641.739.233.390;324;-0.3498743548549189;'0'
122_och04.wav;44.225.593.229.559.400;324;-0.26265320126700836;'0'
122_och05.wav;4.497.485.857.820.910;500;-0.35840786822579096;'0'
122_och06.wav;4.390.001.659.371.680;322;-0.3532176426113853;'0'
122_och07.wav;44.204.480.195.503.500;324;-0.3235929138629295;'0'
122_och08.wav;4.408.911.551.028.760;324;-0.30242970940304637;'0'
122_och09.wav;453.510.258.938.714;324;-0.3006608501761586;'0'
122_och10.wav;4.338.557.302.469.910;500;-0.19619265297112282;'0'
122_pch01.wav;3.483.295.565.046.590;312;-0.2986009039116381;'0'
122_pch02.wav;3.509.299.384.698.650;312;-0.325191836861786;'0'
122_pch03.wav;35.154.049.938.507.200;312;-0.40448943053105113;'0'
122_pch04.wav;3.403.361.309.069.030;588;-0.2977062046090955;'0'
122_pch05.wav;366.608.809.131.857;312;-0.46805342202666955;'0'
122_pch06.wav;3.444.476.818.586.840;312;-0.4363672970341372;'0'
122_pch07.wav;3.466.850.721.891.960;314;-0.35022377252490455;'0'
122_pch08.wav;344.401.896.960.061;300;-0.37425558865094694;'0'
122_pch09.wav;3.568.059.087.988.740;314;-0.4414450662591098;'0'
122_pch10.wav;3.301.583.774.894.190;314;-0.2183919708313198;'0'
123_ch01.wav;5.405.869.139.522.140;572;-0.6522818061760499;'0'
123_ch02.wav;5.483.954.595.623.290;572;-0.6283468751242735;'0'
123_ch03.wav;54.893.126.113.393.600;426;-0.7173680601071891;'0'
123_ch04.wav;5.440.103.189.972.570;604;-0.659227750334376;'0'
123_ch05.wav;558.921.064.986.538;346;-0.7122418819127695;'0'
123_ch06.wav;5.458.813.982.553.170;428;-0.6608390258975826;'0'
123_ch07.wav;54.461.618.681.795.800;604;-0.5944257701885794;'0'
123_ch08.wav;54.854.590.678.322.200;606;-0.6750051080865127;'0'
123_ch09.wav;5.600.993.941.813.250;638;-0.5815168240239138;'0'
123_ch10.wav;53.522.170.599.048.500;428;-0.5009977080489408;'0'
123_dch01.wav;3.719.231.420.204.970;396;-1.836.546.151.314.490;'0'
123_dch02.wav;3.808.512.274.806.420;396;-199.665.370.468.476;'0'
123_dch03.wav;37.833.793.090.593.000;396;-2.108.451.382.809.870;'0'
123_dch04.wav;3.769.908.183.239.010;396;-18.121.530.174.568.300;'0'
123_dch05.wav;3.922.312.232.898.570;396;-23.691.443.382.238.200;'0'
123_dch06.wav;37.995.851.844.281.400;390;-2.101.442.115.992.370;'0'
123_dch07.wav;3.711.877.409.901.630;396;-19.811.101.720.603.500;'0'
123_dch08.wav;3.695.018.738.426.070;390;-19.070.116.866.758.800;'0'
123_dch09.wav;3.898.368.520.936.420;390;-23.249.691.364.831.800;'0'
123_dch10.wav;35.722.844.932.536.400;396;-18.732.197.931.005.900;'0'
123_hch01.wav;3.404.798.111.954.290;300;-0.18137279120030597;'0'
123_hch02.wav;3.437.932.684.314.510;300;-0.16728327970016899;'0'
123_hch03.wav;34.496.328.668.120.200;738;-0.2385441588602694;'0'
123_hch04.wav;3.442.001.550.036.480;300;-0.18217344396671584;'0'
123_hch05.wav;36.292.992.927.486.000;490;-0.2692123721528112;'0'
123_hch06.wav;3.394.560.291.335.870;542;-0.23115891249799528;'0'
123_hch07.wav;34.059.012.200.829.400;390;-0.15362583558037868;'0'
123_hch08.wav;3.484.079.274.535.230;326;-0.2653148015778748;'0'
123_hch09.wav;3.618.209.432.588.300;346;-0.20856549155543433;'0'
123_hch10.wav;3.315.832.943.611.730;392;-0.06746549622579213;'0'
123_och01.wav;4.606.460.113.150.970;300;-0.24975513416911718;'0'
123_och02.wav;4.718.306.426.112.230;446;-0.2108907327883177;'0'
123_och03.wav;4.725.458.602.124.830;446;-0.34895816624228493;'0'
123_och04.wav;4.662.068.717.612.920;500;-0.138127181187566;'0'
123_och05.wav;4.805.140.198.848.280;446;-0.40604863042982536;'0'
123_och06.wav;4.662.202.728.979.660;446;-0.2783167474140927;'0'
123_och07.wav;464.798.723.309.499;446;-0.16891907978050483;'0'
123_och08.wav;47.421.831.564.543.400;348;-0.24306939500388436;'0'
123_och09.wav;48.425.997.366.107.500;300;-0.30631730270965507;'0'
123_och10.wav;45.984.762.347.809.900;500;-0.11133002504331906;'0'
123_pch01.wav;34.223.955.487.753.200;2218;-0.5170660204325486;'0'
123_pch02.wav;35.564.934.442.968;2884;-0.5129489962394013;'0'
123_pch03.wav;34.612.988.381.857.600;316;-0.5757425003539735;'0'
123_pch04.wav;337.642.980.113.791;334;-0.44565444889457245;'0'
123_pch05.wav;35.867.438.833.928.300;334;-0.6590619984558684;'0'
123_pch06.wav;34.668.367.344.536.600;320;-0.6163937880871528;'0'
123_pch07.wav;3.368.238.685.890.830;314;-0.5139724016282949;'0'
123_pch08.wav;34.208.893.516.400.000;334;-0.5011597468296339;'0'
123_pch09.wav;3.559.374.656.571.780;330;-0.6221882101430418;'0'
123_pch10.wav;32.952.560.324.652.200;328;-0.44071149888028105;'0'
124_ch01.wav;4.632.513.410.833.960;700;0.17062410136181624;'0'
124_ch02.wav;4.728.318.445.420.550;744;0.20428652364473537;'0'
124_ch03.wav;4.711.778.288.265.820;742;0.15194948174316253;'0'
124_ch04.wav;46.869.371.774.581.600;502;0.1891108317828765;'0'
124_ch05.wav;47.510.048.648.032.000;328;0.16891239379103293;'0'
124_ch06.wav;4.620.075.697.151.390;682;0.25123542435343954;'0'
124_ch07.wav;4.706.077.347.829.340;334;0.1574177080859747;'0'
124_ch08.wav;4.667.255.422.781.030;502;0.15955998959442963;'0'
124_ch09.wav;480.985.189.262.319;414;0.1904971084754337;'0'
124_ch10.wav;460.568.625.207.675;700;0.09118217509828533;'0'
124_dch01.wav;3.574.837.356.923.370;330;-20.142.007.777.294.900;'0'
124_dch02.wav;3.630.506.753.250.140;330;-22.329.952.393.727.500;'0'
124_dch03.wav;3.617.991.170.631.940;330;-235.629.988.361.745;'0'
124_dch04.wav;35.589.455.653.848.000;330;-21.141.872.090.612.400;'0'
124_dch05.wav;37.793.502.425.042.200;330;-2.368.291.162.038.050;'0'
124_dch06.wav;35.607.766.938.694.300;330;-21.428.071.157.432.500;'0'
124_dch07.wav;3.589.728.854.352.020;330;-21.105.944.602.572.100;'0'
124_dch08.wav;36.172.388.397.697.700;330;-21.707.417.755.312.900;'0'
124_dch09.wav;37.379.372.914.409.800;330;-22.406.994.189.559.000;'0'
124_dch10.wav;3.495.193.599.646.280;330;-18.257.676.102.735.400;'0'
124_hch01.wav;34.705.701.603.193.700;300;-0.27896100619151415;'0'
124_hch02.wav;3.488.121.964.121.250;500;-0.3123471725135808;'0'
124_hch03.wav;3.456.618.701.061.280;500;-0.40604844890422925;'0'
124_hch04.wav;3.445.001.712.923.560;446;-0.30536807894746354;'0'
124_hch05.wav;3.504.950.901.519.350;324;-0.38532844372468195;'0'
124_hch06.wav;34.601.070.689.859.900;344;-0.3926009243352753;'0'
124_hch07.wav;33.646.380.425.275.000;446;-0.30419576800338066;'0'
124_hch08.wav;3.460.567.693.523.200;500;-0.39674451112073533;'0'
124_hch09.wav;3.517.844.547.187.670;324;-0.30143043891613097;'0'
124_hch10.wav;3.394.188.706.239.580;500;-0.19470348070111168;'0'
124_och01.wav;4.457.884.434.528.170;346;-0.37670425007183056;'0'
124_och02.wav;4.542.502.656.458.250;500;-0.42657091787691953;'0'
124_och03.wav;45.600.798.326.202.600;500;-0.38259365803740136;'0'
124_och04.wav;44.786.503.965.521.700;500;-0.42874720902409336;'0'
124_och05.wav;46.631.226.038.390.400;300;-0.3692521671767172;'0'
124_och06.wav;45.297.564.555.091.100;300;-0.4151660845902155;'0'
124_och07.wav;4.509.576.601.324.550;500;-0.3527507325308678;'0'
124_och08.wav;4.537.572.458.007.480;346;-0.36296917601388706;'0'
124_och09.wav;4.702.655.992.315.740;300;-0.33110133020011756;'0'
124_och10.wav;44.080.116.404.588.300;500;-0.3501781434880698;'0'
124_pch01.wav;34.817.661.849.527.700;424;0.07007920415965302;'0'
124_pch02.wav;35.462.182.170.908.500;424;0.02353837698102803;'0'
124_pch03.wav;3.629.101.555.317.360;334;-0.02420034450179437;'0'
124_pch04.wav;3.457.081.938.439.480;424;0.08994447022189542;'0'
124_pch05.wav;3.738.909.149.464.270;424;-0.1199651889525959;'0'
124_pch06.wav;3.495.615.941.726.750;306;-0.06876312109252568;'0'
124_pch07.wav;35.710.020.530.395.100;424;0.027423578359787915;'0'
124_pch08.wav;3.466.200.023.510.970;426;0.02108194635523148;'0'
124_pch09.wav;3.574.660.233.273.860;424;-0.06417426371806263;'0'
124_pch10.wav;338.175.692.889.937;424;0.07045616851675314;'0'
125_ch01.wav;5.269.109.923.149.180;370;-1.242.664.024.688.560;'0'
125_ch02.wav;5.365.295.826.644.200;370;-13.219.159.654.876.700;'0'
125_ch03.wav;5.357.644.468.308.420;370;-15.452.957.182.576.600;'0'
125_ch04.wav;53.118.834.556.627.000;372;-1.343.370.833.501.330;'0'
125_ch05.wav;5.418.831.182.057.830;372;-12.194.651.580.648.600;'0'
125_ch06.wav;5.322.706.608.359.150;370;-13.644.672.982.009.400;'0'
125_ch07.wav;5.327.997.921.557.950;370;-1.193.237.171.487.390;'0'
125_ch08.wav;5.320.921.128.690.480;330;-12.076.985.840.769.000;'0'
125_ch09.wav;5.453.444.277.830.220;368;-10.353.030.611.747.900;'0'
125_ch10.wav;5.223.222.318.808.350;368;-0.9789787486833003;'0'
125_dch01.wav;3.549.439.543.680.930;328;-2.297.979.132.801.210;'0'
125_dch02.wav;3.627.376.192.231.290;328;-23.331.500.010.019.000;'0'
125_dch03.wav;36.840.672.998.580.400;328;-2.465.106.760.466.230;'0'
125_dch04.wav;3.595.726.026.597.940;328;-24.105.389.919.840.100;'0'
125_dch05.wav;3.738.116.233.133.750;328;-26.089.370.048.013.000;'0'
125_dch06.wav;3.600.145.396.220.520;328;-23.922.978.990.545.800;'0'
125_dch07.wav;36.418.689.423.183.900;328;-23.966.985.183.902.700;'0'
125_dch08.wav;364.092.971.952.801;328;-2.621.056.906.843.300;'0'
125_dch09.wav;3.756.301.965.063.480;666;-26.640.510.620.677.900;'0'
125_dch10.wav;3.479.865.072.564.710;666;-22.085.671.387.372.100;'0'
125_hch01.wav;3.423.928.227.225.240;332;-0.5201394868270834;'0'
125_hch02.wav;35.842.053.109.726.000;332;-0.6172246309973431;'0'
125_hch03.wav;36.079.425.784.931.200;332;-0.6644480413383139;'0'
125_hch04.wav;3.424.440.755.252.900;738;-0.5125559910118008;'0'
125_hch05.wav;36.196.772.938.453.800;332;-0.7787298692263923;'0'
125_hch06.wav;341.314.276.423.932;332;-0.6448863057892452;'0'
125_hch07.wav;34.721.755.546.269.000;332;-0.5775460823763742;'0'
125_hch08.wav;3.518.409.514.762.550;500;-0.6347190792785445;'0'
125_hch09.wav;3.703.603.497.945.270;432;-0.6842424254879977;'0'
125_hch10.wav;3.447.988.750.008.640;332;-0.46864734233911093;'0'
125_och01.wav;4.498.622.475.161.680;500;0.3974289275792191;'0'
125_och02.wav;4.592.734.577.091.870;308;0.40057966098566566;'0'
125_och03.wav;45.682.816.543.090.000;348;0.3032295728315501;'0'
125_och04.wav;4.569.239.734.193.650;348;0.3946410330293103;'0'
125_och05.wav;4.668.446.815.256.810;300;0.34097927294762104;'0'
125_och06.wav;4.556.954.151.044.020;306;0.29127598612461425;'0'
125_och07.wav;4.544.044.090.467.850;320;0.37765133204793766;'0'
125_och08.wav;4.574.282.692.382.130;348;0.37097444063309354;'0'
125_och09.wav;469.749.760.762.564;300;0.3844459706262562;'0'
125_och10.wav;4.489.718.750.321.650;308;0.425060584652653;'0'
125_pch01.wav;3.549.863.245.628.420;314;0.15675649539351363;'0'
125_pch02.wav;36.330.856.235.325.400;310;0.2095836261624602;'0'
125_pch03.wav;3.548.926.541.007.310;308;0.1593743459445177;'0'
125_pch04.wav;3.502.483.150.227.410;4420;0.251900293587489;'0'
125_pch05.wav;3.700.615.552.164.100;308;0.05837377986312148;'0'
125_pch06.wav;35.474.278.859.291.200;314;0.12943083154830815;'0'
125_pch07.wav;3.559.955.460.815.860;308;0.17748998837120075;'0'
125_pch08.wav;3.631.306.940.898.980;328;0.13304598589883687;'0'
125_pch09.wav;3.656.408.932.677.000;308;0.09274483863464701;'0'
125_pch10.wav;34.327.699.121.728.500;308;0.2461854696598818;'0'
126_ch01.wav;4.988.175.118.352.820;434;0.00412702439950573;'0'
126_ch02.wav;5.081.534.990.267.610;434;0.01521704827916853;'0'
126_ch03.wav;51.020.866.323.147.100;432;-0.02466782930700591;'0'
126_ch04.wav;5.034.457.162.802.880;436;0.02592553931519843;'0'
126_ch05.wav;5.179.201.139.939.920;434;-0.012253146117445188;'0'
126_ch06.wav;5.054.479.912.376.690;432;0.09062250729767456;'0'
126_ch07.wav;5.029.846.943.461.850;432;-0.031809578620025224;'0'
126_ch08.wav;5.062.798.949.900.410;430;-0.053806939734226795;'0'
126_ch09.wav;5.206.784.243.845.610;436;0.04013048040816066;'0'
126_ch10.wav;496.091.086.289.476;436;-0.07492602426338416;'0'
126_dch01.wav;35.365.278.589.160.500;654;-21.827.299.266.296.300;'0'
126_dch02.wav;35.976.430.759.217.700;396;-2.212.124.875.376.650;'0'
126_dch03.wav;3.604.116.569.289.080;396;-238.165.356.780.712;'0'
126_dch04.wav;3.574.448.730.746.840;396;-2.249.910.715.240.020;'0'
126_dch05.wav;3.753.351.421.444.410;396;-24.762.402.886.572.800;'0'
126_dch06.wav;35.731.126.836.227.100;396;-23.258.593.166.640.800;'0'
126_dch07.wav;35.889.681.395.791.200;396;-22.682.707.055.898.900;'0'
126_dch08.wav;35.511.548.868.735.300;396;-23.131.142.651.677.200;'0'
126_dch09.wav;37.148.633.265.792.100;396;-2.548.082.204.559.050;'0'
126_dch10.wav;3.422.497.770.070.250;396;-20.610.169.442.797.000;'0'
126_hch01.wav;34.276.109.081.358.000;308;-0.43766731460602526;'0'
126_hch02.wav;35.631.795.505.375.000;302;-0.4367911001485402;'0'
126_hch03.wav;3.560.400.213.126.770;312;-0.5515880446770107;'0'
126_hch04.wav;34.923.838.257.192.300;344;-0.4633881812209258;'0'
126_hch05.wav;36.442.341.352.404.400;344;-0.6106113912970674;'0'
126_hch06.wav;3.570.939.415.707.920;344;-0.526966004317246;'0'
126_hch07.wav;3.511.724.584.052.440;302;-0.40075683237413007;'0'
126_hch08.wav;35.299.799.197.420.800;302;-0.5865028091325941;'0'
126_hch09.wav;3.666.803.995.443.240;308;-0.508695633053151;'0'
126_hch10.wav;346.678.759.982.161;308;-0.32321123911634847;'0'
126_och01.wav;4.460.110.035.787.620;674;-0.2416380535600121;'0'
126_och02.wav;4.546.093.232.459.280;674;-0.26701465531343044;'0'
126_och03.wav;45.505.410.780.374.000;464;-0.3955647554108927;'0'
126_och04.wav;45.146.270.061.040.200;672;-0.20150125730650215;'0'
126_och05.wav;4.693.998.445.435.040;712;-0.2732754310401791;'0'
126_och06.wav;4.541.680.934.110.480;360;-0.3130431614163625;'0'
126_och07.wav;4.597.117.934.896.570;352;-0.12231601995493274;'0'
126_och08.wav;45.767.631.498.883.900;352;-0.0984022786599353;'0'
126_och09.wav;46.937.508.645.062.000;364;-0.17411930722696;'0'
126_och10.wav;4.460.948.478.740.750;352;-0.11993867146170271;'0'
126_pch01.wav;3.256.937.448.606.140;340;0.11585229004736823;'0'
126_pch02.wav;3.479.858.959.362.480;308;0.15598056644696748;'0'
126_pch03.wav;33.829.145.535.917.400;442;0.04616391589821507;'0'
126_pch04.wav;3.352.849.977.670.010;4352;0.0962919904285987;'0'
126_pch05.wav;3.472.160.786.213.550;4350;-0.001575415920998614;'0'
126_pch06.wav;3.365.877.079.813.960;310;0.06921742492568804;'0'
126_pch07.wav;3.342.279.310.338.160;442;0.12924855323016332;'0'
126_pch08.wav;3.440.881.155.059.940;4352;0.03268354625563137;'0'
126_pch09.wav;3.496.068.140.675.940;324;-0.010638294458686672;'0'
126_pch10.wav;3.242.240.372.710.700;308;0.1733297754267773;'0'
127_ch01.wav;47.463.885.854.443.700;4984;0.08970192668715432;'0'
127_ch02.wav;48.608.296.908.917.500;9100;0.11675532743842701;'0'
127_ch03.wav;48.667.568.248.637.800;4616;0.09105019671805241;'0'
127_ch04.wav;47.997.374.785.249.100;1558;0.10659323147379358;'0'
127_ch05.wav;4.937.483.229.905.660;2258;0.07038456109938672;'0'
127_ch06.wav;4.811.682.406.733.290;338;0.21646018717332602;'0'
127_ch07.wav;4.814.147.936.772.040;7502;0.017210322284865517;'0'
127_ch08.wav;4.839.159.744.472.500;6210;0.034112708757074166;'0'
127_ch09.wav;4.981.463.581.565.370;6904;0.032342382188059314;'0'
127_ch10.wav;4.694.345.519.808.910;6466;-0.0329921733058657;'0'
127_dch01.wav;3.635.998.940.684.660;594;-2.017.591.001.270.180;'0'
127_dch02.wav;3.759.994.673.534.870;300;-2.139.699.223.323.130;'0'
127_dch03.wav;3.753.511.918.954.220;300;-22.517.115.092.009.900;'0'
127_dch04.wav;3.711.887.227.922.080;584;-2.139.478.739.795.890;'0'
127_dch05.wav;38.714.319.576.043.400;594;-24.135.363.528.208.400;'0'
127_dch06.wav;372.641.629.646.732;594;-22.295.534.643.434.400;'0'
127_dch07.wav;3.731.426.360.019.890;300;-21.100.586.990.698.800;'0'
127_dch08.wav;37.421.252.706.100.700;586;-2.202.801.302.403.210;'0'
127_dch09.wav;3.822.976.831.751.740;592;-24.919.660.940.925.700;'0'
127_dch10.wav;3.527.406.727.757.710;594;-20.129.961.755.294.700;'0'
127_hch01.wav;31.340.882.855.182.700;362;-0.3869491883644738;'0'
127_hch02.wav;3.308.617.633.355.480;362;-0.4172813044449602;'0'
127_hch03.wav;3.270.140.874.635.900;362;-0.4768100314818658;'0'
127_hch04.wav;3.416.699.000.900.820;362;-0.3368681346966412;'0'
127_hch05.wav;33.078.841.529.950.000;362;-0.6202056395149134;'0'
127_hch06.wav;33.440.884.616.461.900;362;-0.4327581643003107;'0'
127_hch07.wav;339.314.779.902.921;328;-0.3806362861955313;'0'
127_hch08.wav;3.278.140.256.820.080;328;-0.4951209177244962;'0'
127_hch09.wav;3.387.264.601.894.550;968;-0.5100990891536527;'0'
127_hch10.wav;3.178.764.127.123.990;500;-0.24149768073887626;'0'
127_och01.wav;4.293.465.832.628.720;318;0.032084382066213474;'0'
127_och02.wav;4.399.442.760.353.310;344;0.05290800756206735;'0'
127_och03.wav;4.424.937.600.731.690;344;-0.07613500268746073;'0'
127_och04.wav;43.768.927.857.897.500;500;0.09126908298320152;'0'
127_och05.wav;4.516.891.513.213.360;316;-0.08991496852770264;'0'
127_och06.wav;4.366.448.059.432.550;346;-0.003985845503321148;'0'
127_och07.wav;4.347.660.869.537.600;346;0.058596187389602684;'0'
127_och08.wav;4.429.957.857.247.030;318;0.00032015132919429977;'0'
127_och09.wav;4.523.063.811.827.040;318;-0.036988786915823385;'0'
127_och10.wav;4.251.029.003.032.990;318;0.12252079297818451;'0'
127_pch01.wav;3.319.520.686.960.780;6908;-0.22737119095189032;'0'
127_pch02.wav;3.388.310.495.688.740;324;-0.22682051380346116;'0'
127_pch03.wav;34.851.689.306.810.300;324;-0.3030094114926174;'0'
127_pch04.wav;3.454.207.158.145.680;324;-0.15478524111963055;'0'
127_pch05.wav;3.600.605.025.236.630;1870;-0.35943336919083413;'0'
127_pch06.wav;3.462.828.070.321.280;324;-0.28487528806829737;'0'
127_pch07.wav;3.414.844.971.037.820;324;-0.10057924743122433;'0'
127_pch08.wav;3.481.361.038.879.720;324;-0.23908568879814435;'0'
127_pch09.wav;3.578.436.470.435.860;324;-0.2670296271849401;'0'
127_pch10.wav;3.399.938.175.593.740;1842;-0.13363091274681727;'0'
128_ch01.wav;4.986.266.006.299.460;1700;0.020957870491804698;'0'
128_ch02.wav;50.746.103.930.285.600;1724;0.022513840183997606;'0'
128_ch03.wav;5.071.889.506.799.160;8502;0.03029267203173497;'0'
128_ch04.wav;5.021.157.848.711.610;5806;0.04613476825402344;'0'
128_ch05.wav;51.412.850.004.586.500;5274;0.07022937002169388;'0'
128_ch06.wav;5.020.531.826.396.400;6674;0.20934352837082598;'0'
128_ch07.wav;5.035.960.784.587.360;6410;-0.02727986386893973;'0'
128_ch08.wav;5.050.864.453.828.400;7654;-0.008399838081246974;'0'
128_ch09.wav;5.179.830.676.317.130;5762;0.02899212622784377;'0'
128_ch10.wav;4.955.653.233.218.030;6870;-0.08580195305855513;'0'
128_dch01.wav;3.780.974.461.817.620;522;-0.6944867121013176;'0'
128_dch02.wav;3.853.061.111.130.160;496;-0.608863469647842;'0'
128_dch03.wav;3.873.465.054.489.500;496;-0.6289030894423716;'0'
128_dch04.wav;379.059.393.797.106;496;-0.40771129538290773;'0'
128_dch05.wav;3.988.553.613.458.040;522;-0.693271525673829;'0'
128_dch06.wav;3.798.683.086.197.390;496;-0.5998031812189478;'0'
128_dch07.wav;38.202.740.330.092.100;496;-0.47119408488574854;'0'
128_dch08.wav;381.083.050.144.416;496;-0.38441552098565634;'0'
128_dch09.wav;3.982.987.583.141.840;522;-0.47850295712226837;'0'
128_dch10.wav;3.663.513.018.233.400;522;-0.38092193327725776;'0'
128_hch01.wav;3.326.491.148.141.930;338;-0.2814906547006036;'0'
128_hch02.wav;3.417.070.295.674.640;318;-0.3179799540436769;'0'
128_hch03.wav;3.423.245.656.891.010;300;-0.36515197980370007;'0'
128_hch04.wav;3.299.043.669.049.240;338;-0.2327126600419912;'0'
128_hch05.wav;3.476.617.858.216.430;338;-0.4239188819616668;'0'
128_hch06.wav;3.299.670.976.372.160;338;-0.3074930728060333;'0'
128_hch07.wav;333.048.121.430.455;330;-0.28919326447649474;'0'
128_hch08.wav;3.357.296.169.580.160;318;-0.3378641035471949;'0'
128_hch09.wav;3.443.999.559.857.600;306;-0.3202729532690374;'0'
128_hch10.wav;3.219.283.477.835.830;318;-0.13772578649484485;'0'
128_och01.wav;3.920.959.282.525.720;500;-0.7951563642697772;'0'
128_och02.wav;4.006.152.373.243.290;300;-0.8356638238604275;'0'
128_och03.wav;40.498.291.547.026.300;702;-0.9216238251521506;'0'
128_och04.wav;3.945.749.593.372.210;380;-0.7479684600820673;'0'
128_och05.wav;412.715.663.074.362;710;-0.9855164721966081;'0'
128_och06.wav;4.050.111.500.213.600;300;-0.8845878068361583;'0'
128_och07.wav;3.976.785.910.043.860;380;-0.739199116857198;'0'
128_och08.wav;4.006.896.502.780.500;318;-0.7812702523438444;'0'
128_och09.wav;4.129.036.552.253.980;696;-0.8874344604101851;'0'
128_och10.wav;38.954.368.508.490.100;500;-0.7009819775223135;'0'
128_pch01.wav;32.566.663.675.568.200;7532;-0.2988617368479365;'0'
128_pch02.wav;3.332.895.852.210.700;7532;-0.26984410831999;'0'
128_pch03.wav;3.287.108.384.778.960;312;-0.15781642535496343;'0'
128_pch04.wav;3.211.710.866.538.060;322;-0.12991349263251736;'0'
